file,verdict,likely_front,failure_cat,max_ring,any_feature_a,flange_hough,total_marks,max_marks_hole,best_circ,top8_circs,n_holes,ok_corners,low_circ_corners,gate_miss_corners,hough_miss_corners,oof_corners
20260906_101730_CAM#001031_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101730_CAM#001032_NG_NO_FEATURE.jpg,OK,YES,-,4,True,Y,8,2,0.866,0.87|0.86|0.86|0.86|0.86|0.85|0.85|0.85,7,8,0,0,20,0
20260906_101731_CAM#001034_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,1,27,0
20260906_101732_CAM#001035_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,0,36,0
20260906_101733_CAM#001037_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,0,35,1
20260906_101735_CAM#001039_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,0,34,2
20260906_101738_CAM#001044_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,8,2,0.879,0.88|0.88|0.88|0.87|0.86|0.86|0.86|0.86,7,8,2,1,16,1
20260906_101738_CAM#001045_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,10,2,0.879,0.88|0.88|0.87|0.87|0.87|0.87|0.87|0.86,7,10,1,0,17,0
20260906_101739_CAM#001046_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,10,3,0.892,0.89|0.88|0.87|0.87|0.87|0.87|0.85|0.85,8,10,0,0,21,1
20260906_101739_CAM#001047_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101740_CAM#001048_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.879,0.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,1,29,1
20260906_101742_CAM#001051_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,23,1
20260906_101743_CAM#001052_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,7,2,0.864,0.86|0.86|0.86|0.86|0.86|0.86|0.83|0.00,5,7,0,1,11,1
20260906_101744_CAM#001053_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101744_CAM#001054_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101746_CAM#001057_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,1,27,0
20260906_101747_CAM#001058_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,6,3,0.894,0.89|0.89|0.89|0.89|0.87|0.85|0.00|0.00,8,6,0,0,25,1
20260906_101749_CAM#001060_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,2,32,2
20260906_101750_CAM#001061_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,1,22,1
20260906_101751_CAM#001062_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101753_CAM#001064_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,3,24,1
20260906_101754_CAM#001066_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,24,0
20260906_101755_CAM#001067_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,32,0
20260906_101755_CAM#001068_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101756_CAM#001070_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,3,2,0.873,0.87|0.87|0.86|0.00|0.00|0.00|0.00|0.00,8,3,0,2,26,1
20260906_101758_CAM#001072_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,2,36,2
20260906_101759_CAM#001073_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.81,0.81|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,1,0,2,32,1
20260906_101800_CAM#001074_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,3,36,1
20260906_101800_CAM#001075_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,11,0,0,3,39,2
20260906_101801_CAM#001076_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,7,2,0.876,0.88|0.87|0.84|0.84|0.83|0.80|0.80|0.00,7,7,0,2,19,0
20260906_101801_CAM#001077_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.888,0.89|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,1,0,6,31,2
20260906_101802_CAM#001078_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,2,32,2
20260906_101803_CAM#001080_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,1,26,1
20260906_101803_CAM#001081_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,1,14,1
20260906_101804_CAM#001082_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,32,0
20260906_101806_CAM#001085_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,0,24,0
20260906_101806_CAM#001086_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,11,4,0.885,0.89|0.87|0.87|0.87|0.87|0.87|0.87|0.87,8,11,0,0,21,0
20260906_101807_CAM#001087_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,5,0,0,1,19,0
20260906_101807_CAM#001089_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,4,27,1
20260906_101809_CAM#001092_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,3,1,0.873,0.87|0.87|0.86|0.00|0.00|0.00|0.00|0.00,7,3,0,0,24,1
20260906_101809_CAM#001093_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,9,3,0.874,0.87|0.87|0.87|0.87|0.87|0.87|0.86|0.86,8,9,0,0,22,1
20260906_101810_CAM#001094_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6,0,0,1,22,1
20260906_101810_CAM#001095_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,11,2,0.873,0.87|0.87|0.87|0.87|0.86|0.86|0.86|0.86,8,11,0,2,18,1
20260906_101811_CAM#001096_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,5,0,0,0,20,0
20260906_101811_CAM#001097_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,7,3,0.896,0.90|0.89|0.88|0.88|0.87|0.86|0.86|0.00,7,7,0,3,17,1
20260906_101812_CAM#001099_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,0,0,1,33,2
20260906_101815_CAM#001104_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,11,0,0,7,37,0
20260906_101815_CAM#001105_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,1,36,3
20260906_101816_CAM#001106_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101817_CAM#001108_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,0,0,7,31,2
20260906_101817_CAM#001109_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.867,0.87|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,1,0,1,37,1
20260906_101818_CAM#001110_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,3,29,0
20260906_101818_CAM#001111_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,2,1,0.861,0.86|0.86|0.00|0.00|0.00|0.00|0.00|0.00,5,2,0,2,15,1
20260906_101819_CAM#001112_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,2,1,0.85,0.85|0.85|0.00|0.00|0.00|0.00|0.00|0.00,9,2,0,0,33,1
20260906_101820_CAM#001114_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101820_CAM#001115_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,3,24,1
20260906_101821_CAM#001116_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,1,30,1
20260906_101822_CAM#001119_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.83,0.83|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,3,28,0
20260906_101823_CAM#001120_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,12,2,0.89,0.89|0.89|0.88|0.88|0.86|0.86|0.85|0.85,7,12,0,1,14,1
20260906_101824_CAM#001123_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,3,25,0
20260906_101825_CAM#001124_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,2,1,0.865,0.86|0.78|0.00|0.00|0.00|0.00|0.00|0.00,7,2,0,1,24,1
20260906_101826_CAM#001126_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,2,1,0.841,0.84|0.81|0.00|0.00|0.00|0.00|0.00|0.00,8,2,0,0,29,1
20260906_101831_CAM#001130_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.879,0.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,1,0,0,30,1
20260906_101832_CAM#001131_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.846,0.85|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,1,0,2,36,1
20260906_101832_CAM#001132_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,3,2,0.864,0.86|0.86|0.85|0.73|0.00|0.00|0.00|0.00,5,3,1,2,13,1
20260906_101833_CAM#001133_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4,0,0,0,15,1
20260906_101833_CAM#001134_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,12,0,0,1,45,2
20260906_101834_CAM#001135_NG_NO_FEATURE.jpg,OK,YES,-,3,True,Y,5,2,0.873,0.87|0.85|0.85|0.84|0.81|0.72|0.00|0.00,8,5,1,2,23,1
20260906_101835_CAM#001138_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),4,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,5,0,0,0,19,1
20260906_101836_CAM#001139_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(gate_miss),2,True,Y,7,1,0.898,0.90|0.88|0.88|0.88|0.87|0.80|0.79|0.00,7,7,0,9,11,1
20260906_101838_CAM#001142_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,2,26,0
20260906_101841_CAM#001148_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,1,1,0.864,0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9,1,0,1,33,1
20260906_101842_CAM#001149_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,8,0,0,0,31,1
20260906_101843_CAM#001151_NG_NO_FEATURE.jpg,OK,YES,-,2,True,Y,9,3,0.864,0.86|0.86|0.85|0.85|0.85|0.85|0.83|0.83,8,9,1,3,18,1
20260906_101844_CAM#001152_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101845_CAM#001153_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,1,1,0.865,0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10,1,0,2,35,2
20260906_101845_CAM#001154_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101846_CAM#001156_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7,0,0,0,27,1
20260906_101850_CAM#001157_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),3,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2,0,0,0,8,0
20260906_102905_CAM#001158_NG_NO_FEATURE.jpg,NG_NO_FEATURE,YES,B(hough_miss),2,True,Y,0,0,0.0,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,11,0,0,0,44,0
