image,truth,verdict,reason,elapsed_ms,locate,pitch_r,hole_r,n_holes,n_checked,hole_index,hole_cx,hole_cy,contrast,ring_count,ring_radii,flange_r,feature_a,corner_angle,corner_cx,corner_cy,in_frame,stage,hough_n,mark_r_ratio,circ,ok,sweep_q,sweep_pol,sweep_pass,sweep_combo,circ_curve,hole_valid_marks,corners_in_frame,feature_b,hole_passed
D:\zq\result\NG\20260906_094758_CAM#000002_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),224.6,pitch_fit(n=10),274.2,41.34,10,10,4,776.41,60.71,72.0,1,1.147,1.207,1,-131.0,715.95,85.44,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094758_CAM#000002_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),224.6,pitch_fit(n=10),274.2,41.34,10,10,4,776.41,60.71,72.0,1,1.147,1.207,1,-59.5,728.11,4.65,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094758_CAM#000002_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),224.6,pitch_fit(n=10),274.2,41.34,10,10,4,776.41,60.71,72.0,1,1.147,1.207,1,60.0,848.98,46.28,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094758_CAM#000002_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),224.6,pitch_fit(n=10),274.2,41.34,10,10,4,776.41,60.71,72.0,1,1.147,1.207,1,131.0,809.31,117.13,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,0,570.39,141.26,52.4,1,1.219,1.31,1,-131.0,613.55,105.82,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,0,570.39,141.26,52.4,1,1.219,1.31,1,-59.5,623.98,174.89,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,0,570.39,141.26,52.4,1,1.219,1.31,1,60.0,514.74,171.33,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,0,570.39,141.26,52.4,1,1.219,1.31,1,131.0,529.3,103.45,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,1,776.44,96.43,36.5,2,0.867|1.254,1.31,1,-131.0,797.52,44.72,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,1,776.44,96.43,36.5,2,0.867|1.254,1.31,1,-59.5,839.57,100.48,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,1,776.44,96.43,36.5,2,0.867|1.254,1.31,1,60.0,741.82,149.38,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,1,776.44,96.43,36.5,2,0.867|1.254,1.31,1,131.0,722.3,82.75,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,2,674.67,129.94,27.8,1,1.155,1.186,1,-131.0,707.91,85.07,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,2,674.67,129.94,27.8,1,1.155,1.186,1,-59.5,734.82,149.53,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,2,674.67,129.94,27.8,1,1.155,1.186,1,60.0,628.0,172.65,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094822_CAM#000003_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),80.9,pitch_fit(n=3),430.9,35.34,3,3,2,674.67,129.94,27.8,1,1.155,1.186,1,131.0,625.61,103.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,0,912.22,676.57,107.9,3,0.917|1.052|1.234,1.324,1,-131.0,917.55,613.07,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,0,912.22,676.57,107.9,3,0.917|1.052|1.234,1.324,1,-59.5,982.36,659.46,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,0,912.22,676.57,107.9,3,0.917|1.052|1.234,1.324,1,60.0,892.58,746.04,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,0,912.22,676.57,107.9,3,0.917|1.052|1.234,1.324,1,131.0,848.6,680.14,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,4,756.85,109.05,80.8,1,1.102,,0,-131.0,700.1,138.04,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,4,756.85,109.05,80.8,1,1.102,,0,-59.5,705.3,58.5,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,4,756.85,109.05,80.8,1,1.102,,0,60.0,826.22,89.08,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,4,756.85,109.05,80.8,1,1.102,,0,131.0,793.45,161.21,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,3,926.76,571.33,54.0,2,0.964|1.262,1.324,1,-131.0,913.23,509.07,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,3,926.76,571.33,54.0,2,0.964|1.262,1.324,1,-59.5,988.8,534.41,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,3,926.76,571.33,54.0,2,0.964|1.262,1.324,1,60.0,928.35,643.51,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,3,926.76,571.33,54.0,2,0.964|1.262,1.324,1,131.0,866.98,593.4,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,1,551.08,139.11,53.5,1,1.126,,0,-131.0,523.14,196.38,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,1,551.08,139.11,53.5,1,1.126,,0,-59.5,479.51,129.68,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,1,551.08,139.11,53.5,1,1.126,,0,60.0,594.53,81.46,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,1,551.08,139.11,53.5,1,1.126,,0,131.0,611.68,158.81,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,2,656.05,142.01,36.4,1,1.119,1.133,1,-131.0,610.95,187.02,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,2,656.05,142.01,36.4,1,1.119,1.133,1,-59.5,591.47,109.73,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,2,656.05,142.01,36.4,1,1.119,1.133,1,60.0,715.94,101.69,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094831_CAM#000005_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),105.2,pitch_fit(n=5),314.5,40.33,5,5,2,656.05,142.01,36.4,1,1.119,1.133,1,131.0,706.91,180.4,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,6,936.2,623.14,151.5,2,0.980|1.243,,1,-131.0,939.62,558.43,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,6,936.2,623.14,151.5,2,0.980|1.243,,1,-59.5,1006.94,603.55,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,6,936.2,623.14,151.5,2,0.980|1.243,,1,60.0,918.41,694.36,1,gate_miss,1,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,6,936.2,623.14,151.5,2,0.980|1.243,,1,131.0,871.65,628.76,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,5,868.45,423.06,142.8,2,1.060|1.250,1.166,1,-131.0,829.97,370.93,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,5,868.45,423.06,142.8,2,1.060|1.250,1.166,1,-59.5,910.63,362.97,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,5,868.45,423.06,142.8,2,1.060|1.250,1.166,1,60.0,899.98,489.35,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,5,868.45,423.06,142.8,2,1.060|1.250,1.166,1,131.0,822.19,468.42,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,7,921.95,515.38,135.5,1,1.200,1.246,1,-131.0,906.24,452.52,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,7,921.95,515.38,135.5,1,1.200,1.246,1,-59.5,983.84,475.9,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,7,921.95,515.38,135.5,1,1.200,1.246,1,60.0,925.84,588.69,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,7,921.95,515.38,135.5,1,1.200,1.246,1,131.0,861.89,539.69,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,8,576.86,306.65,104.6,2,1.015|1.242,1.112,1,-131.0,581.69,371.26,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,8,576.86,306.65,104.6,2,1.015|1.242,1.112,1,-59.5,509.18,335.06,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,8,576.86,306.65,104.6,2,1.015|1.242,1.112,1,60.0,585.46,233.74,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,8,576.86,306.65,104.6,2,1.015|1.242,1.112,1,131.0,640.18,292.87,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,0,770.83,87.29,67.5,2,1.035|1.282,1.163,1,-131.0,715.58,121.14,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,0,770.83,87.29,67.5,2,1.035|1.282,1.163,1,-59.5,714.6,40.1,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,0,770.83,87.29,67.5,2,1.035|1.282,1.163,1,60.0,839.59,61.59,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,0,770.83,87.29,67.5,2,1.035|1.282,1.163,1,131.0,812.04,137.29,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,3,785.63,350.26,52.2,2,0.965|1.256,1.327,1,-131.0,721.41,341.62,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,3,785.63,350.26,52.2,2,0.965|1.256,1.327,1,-59.5,771.82,278.16,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,3,785.63,350.26,52.2,2,0.965|1.256,1.327,1,60.0,855.17,373.75,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,3,785.63,350.26,52.2,2,0.965|1.256,1.327,1,131.0,786.01,415.05,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,1,686.71,126.43,32.4,2,0.939|1.232,,1,-131.0,642.53,173.83,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,1,686.71,126.43,32.4,2,0.939|1.232,,1,-59.5,619.91,96.0,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,1,686.71,126.43,32.4,2,0.939|1.232,,1,60.0,746.1,83.28,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,1,686.71,126.43,32.4,2,0.939|1.232,,1,131.0,739.8,163.59,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,2,912.44,729.93,59.8,1,1.129,1.139,1,-131.0,931.88,668.12,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,2,912.44,729.93,59.8,1,1.129,1.139,1,-59.5,985.83,728.6,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,2,912.44,729.93,59.8,1,1.129,1.139,1,60.0,877.46,794.47,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,2,912.44,729.93,59.8,1,1.129,1.139,1,131.0,848.52,719.28,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,4,556.45,90.56,44.8,1,1.089,,0,-131.0,531.73,150.45,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,4,556.45,90.56,44.8,1,1.089,,0,-59.5,483.22,85.53,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,4,556.45,90.56,44.8,1,1.089,,0,60.0,596.9,29.3,0,oof,,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094832_CAM#000006_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),159.0,pitch_fit(n=9),271.7,41.01,9,9,4,556.45,90.56,44.8,1,1.089,,0,131.0,619.2,106.71,1,hough_miss,0,,0.0,0,,,,,,0,3,0,0
D:\zq\result\NG\20260906_094839_CAM#000008_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),95.8,pitch_fit(n=5),120.3,40.21,5,5,4,556.96,511.9,141.5,1,1.197,,0,-131.0,574.56,572.94,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094839_CAM#000008_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),95.8,pitch_fit(n=5),120.3,40.21,5,5,4,556.96,511.9,141.5,1,1.197,,0,-59.5,497.71,552.74,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094839_CAM#000008_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),95.8,pitch_fit(n=5),120.3,40.21,5,5,4,556.96,511.9,141.5,1,1.197,,0,60.0,550.6,440.22,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
D:\zq\result\NG\20260906_094839_CAM#000008_NG_NO_FEATURE.jpg,back,NG_NO_FEATURE,所有受检孔均无有效翻边/压痕特征(反面或漏冲),95.8,pitch_fit(n=5),120.3,40.21,5,5,4,556.96,511.9,141.5,1,1.197,,0,131.0,614.96,485.99,1,hough_miss,0,,0.0,0,,,,,,0,4,0,0
